!(isLowerPrecedenceInExpression(cond, AND_PRECEDENCE) &&#708,18.038111711803236
Node innerElseBranch = innerThenBranch.getNext();#705,18.033960782564602
boolean constructorHasArgs = constructorNameNode.getNext() != null;#1383,18.03364533963411
Node hookNode = IR.hook(cond, thenExpr, elseExpr).srcref(n);#786,18.032583345685687
left = tryMinimizeCondition(left);#1212,18.02529744540944
String className = constructorNameNode.getString();#1377,18.021502102122586
Node falseNode = n.getLastChild();#1249,18.021038161383736
if (action == FoldArrayAction.SAFE_TO_FOLD_WITH_ARGS) {#1397,18.020489501953126
Node assign = new Node(thenOp.getType(), assignName, hookNode)#787,18.020343271891274
return result;#149,18.016085624694824
switch (n.getType()) {#1128,18.012440363566082
action = FoldArrayAction.SAFE_TO_FOLD_WITHOUT_ARGS;#1426,18.012239350212944
&& isHigherPrecedence(leftParent, op_precedence))#1164,18.01036047935486
if (follow == null || areMatchingExits(n, follow)) {#493,18.009123438880557
Node rightParent = first.getLastChild();#1151,18.006951292355854
case Token.FUNCTION:#387,18.005605110755333
Node nextNode = child.getNext();#310,18.00557512395522
if (result != node) {#81,18.00071188608805
&& thenBranch.isEquivalentToTyped(nextElse)) {#330,18.000469811757405
Node maybeName2 = elseAssign.getFirstChild();#819,17.996174009222734
private String pickDelimiter(String[] strings) {#1575,17.99128586905343
@Override#1071,17.983741283416748
Node expr = getBlockExpression(thenBranch);#650,17.979565954208375
Node lastFalse = falseBranch.getLastChild();#906,17.978511598375107
int type = n.getType();#1223,17.97526486714681
if (!NodeUtil.isStatementBlock(parent)) {#892,17.975180906407974
if (value != null) {#220,17.974648769085224
String className = n.getFirstChild().getString();#1347,17.972646213713148
Node hookNode = IR.hook(cond, thenExpr, elseExpr)#827,17.972168372227596
if (lastTrue == null || lastFalse == null#907,17.964401245117188
Node returnNode = IR.returnNode(#359,17.959708565159847
if (first.isVar()) {#1021,17.95647430419922
right = tryMinimizeCondition(right);#1213,17.95546812169692
Node elseExpr = elseAssign.getLastChild().detachFromParent();#825,17.9553453372075
IR.and(#712,17.94763435016979
if (elseBranch == null) {#648,17.944320238553562
&& !"".equals(pattern.getString())#1465,17.943682050704957
&& maybeName2.isName()#822,17.94294065899319
action = FoldArrayAction.SAFE_TO_FOLD_WITH_ARGS;#1443,17.941464773813884
if (0 == (nSlashes & 1)) { return true; }#1717,17.940575382926248
TernaryValue nVal = NodeUtil.getPureBooleanValue(first);#1194,17.940426737070084
if (isASTNormalized() && Token.NAME == constructorNameNode.getType()) {#1375,17.936718980471294
if (follow == null || areMatchingExits(n, follow)) {#537,17.936618895757768
break;#1661,17.934534549713135
inCharset = true;#1664,17.92928369421708
switch (n.getType()) {#1045,17.91413954326085
default:#1294,17.912159204483032
char ch = s.charAt(i);#1644,17.911714255809784
isEscaped = !isEscaped;#1647,17.910638658623945
String delimiter = pickDelimiter(strings);#1554,17.908960405985514
action = FoldArrayAction.SAFE_TO_FOLD_WITH_ARGS;#1428,17.9089213517996
Node assignName = thenOp.removeFirstChild();#781,17.9086566178695
IR.getprop(#1558,17.904989369710286
Node expr = IR.exprResult(#801,17.899698529924667
n.addChildAfter(bind.thisValue.cloneTree(), newCallTarget);#253,17.89903560051551
return n;#1243,17.898831800981
if (n.hasOneChild()) {#924,17.897805468241373
&& isHigherPrecedence(rightParent, op_precedence))) {#1166,17.896389806592786
if (newLiteralNode != null) {#1403,17.88946041307951
ImmutableSet.of(#1329,17.8894323348999
Node elseExpr = name2.removeChildren();#850,17.889100626895303
if (allLength1) {#1584,17.885882290926848
Predicate<Node> isPropertyAssignmentInExpressionPredicate =#1098,17.88301904577958
n.addChildToBack(#711,17.875195049104235
replacement = left;#1231,17.874404430389404
int op_precedence = NodeUtil.precedence(first.getType());#1162,17.87186943160163
replacement = condition;#1269,17.869900839669363
if (first.isReturn()) {#986,17.86704784631729
case Token.BLOCK:#157,17.862901608149212
isReturnBlock(thenBranch) && isReturnExpression(nextNode)) {#344,17.862439314524334
if (areNodesEqualForInlining(lhs, elseOp.getFirstChild()) &&#773,17.86142510175705
elseExpr.detachFromParent();#357,17.85608612863641
replacement = IR.or(condition, falseNode);#1278,17.851598603384836
boolean result = nVal.toBoolean(true);#1298,17.84464021162553
default:#1445,17.841793823242188
&& falseNodeVal == TernaryValue.TRUE) {#1271,17.83914221250094
@Override#55,17.834973017374676
Node addition = IR.add(#221,17.829207928975425
reportCodeChange();#364,17.826687812805176
Node operand = result.getFirstChild();#420,17.821760129928588
private final boolean late;#44,17.81822395324707
Node leftParent = first.getFirstChild();#1150,17.81746244430542
if (NodeUtil.isAssignmentOp(thenOp)) {#771,17.812173345814582
if (breakTarget.isFunction() || breakTarget.isScript()) {#458,17.811455163088713
int nSlashes = 0;#1711,17.807931826664852
break;#1671,17.804736932118733
isLowerPrecedenceInExpression(expr.getFirstChild(),#679,17.804418139987522
if (child.isIf()){#306,17.804233142307826
elseOp.removeChild(elseExpr);#784,17.80058830434626
if (n.getFirstChild().isName()) {#1346,17.79805628458659
return IR.string(sb.toString()).srcref(n);#1701,17.79692702293396
TernaryValue nVal = NodeUtil.getPureBooleanValue(n);#1296,17.79600320038972
left = IR.not(leftParent).srcref(leftParent);#1175,17.795675000836773
return n;#1203,17.79413838820024
if (thenBranchIsVar && elseBranchIsExpressionBlock &&#812,17.79341082572937
follow = skipFinallyNodes(follow);#476,17.792870888343224
if (thenOp.getType() == elseOp.getType()) {#769,17.789407556707207
if (isReturnExpressBlock(thenBranch) && isReturnExpressBlock(elseBranch)) {#745,17.78628286948571
if (n.hasChildren()) {#381,17.784412562847137
int i = 0;#1589,17.78274875217014
follow = skipFinallyNodes(follow);#521,17.781717227055477
private static Node makeForwardSlashBracketSafe(Node n) {#1637,17.781420034520767
Node innerIf = thenBranch.getFirstChild();#700,17.778321179476652
return newOperator;#623,17.778074582417805
Node nextThen = nextCond.getNext();#316,17.773335790634157
callTarget.cloneTree(),#250,17.772946251763237
&& falseNodeVal == TernaryValue.FALSE) {#1266,17.763591913076546
TernaryValue falseNodeVal = NodeUtil.getPureBooleanValue(falseNode);#1264,17.762996640698663
Node calledFn = maybeExpr.getFirstChild().getFirstChild();#934,17.758875649550866
Node lastTrue = trueBranch.getLastChild();#905,17.756301509009468
Node condition = n.getFirstChild();#1247,17.755844564998853
Node newRoot = new Node(newOp, left, right);#1185,17.754892349243164
var.detachFromParent();#829,17.750337409973145
case Token.EXPR_RESULT:#110,17.747710927327475
condition.detachFromParent();#1268,17.743209838867188
Node newRoot = first.removeFirstChild();#1133,17.739874879519146
action = FoldArrayAction.SAFE_TO_FOLD_WITHOUT_ARGS;#1438,17.73931514855587
complementOperator = Token.EQ;#607,17.737768285414752
Node value = callTarget.getNext();#219,17.736783281962076
break;#1666,17.72493052482605
Node right = n.getLastChild();#277,17.71597796220046
n.putBooleanProp(Node.FREE_CALL, true);#256,17.715917229652405
if (isFoldableExpressBlock(thenBranch)) {#649,17.712584733963013
var.detachFromParent();#854,17.710870234171548
if (!cur.isString()) {#1522,17.709806306021555
private static boolean areValidRegexpFlags(String flags) {#1610,17.703265368938446
if (trueNodeVal == TernaryValue.TRUE#1265,17.703156652904692
int complementOperator;#601,17.70222536722819
Node callTarget = n.getFirstChild();#235,17.69419731412615
if (result != node) {#93,17.69151217142741
DiagnosticType.error(#49,17.68564863204956
&& nextNode.isIf()) {#314,17.685363864898683
if (n.hasOneChild()) {#984,17.6815305074056
String[] strings = new String[n.getChildCount()];#1546,17.67737563451131
return n;#1322,17.677297728402273
if (n.hasOneChild()) {#1019,17.67691644032796
reportCodeChange();#539,17.674906158447264
addParameterAfter(parameterList.getNext(), after);#266,17.674782100476715
child.detachFromParent();#323,17.672827570061933
inCharset = false;#1669,17.664514240465667
&& maybeName1.isName()#847,17.662544356452095
reportCodeChange();#692,17.660029729207356
child.detachFromParent();#335,17.65767724890458
if (nVal != TernaryValue.UNKNOWN) {#1195,17.657490341751664
elseExpr.detachFromParent();#750,17.651577186584472
newLiteralNode = IR.objectlit();#1387,17.6512998853411
Node first = n.getFirstChild();#1130,17.644302031573126
Node prefinallyFollows = follow;#475,17.64267365137736
this.reportCodeChange();#496,17.642212788263958
private boolean areSafeFlagsToFold(String flags) {#1630,17.639171409606934
isLowerPrecedenceInExpression(expr.getFirstChild(),#661,17.635058731868348
switch(node.getType()) {#78,17.634518305460613
int idx = 0;#1547,17.63423357009888
if (thenBranchIsExpressionBlock && elseBranchIsExpressionBlock) {#766,17.6340274810791
&& (!isExceptionPossible(nodeThis)#574,17.632545895046658
n = n.getLastChild();#1051,17.62850438223945
Node thenExpr = thenOp.removeFirstChild();#782,17.626685897509258
if (n.hasOneChild()) {#969,17.62576961517334
return ControlFlowAnalysis.getExceptionHandler(n);#588,17.62015291849772
Node ifCondition = maybeIf.removeFirstChild();#188,17.618110305384587
int equivalentResult = result ? 1 : 0;#1299,17.61725058555603
Node follow = ControlFlowAnalysis.computeFollowNode(n);#516,17.615976916419136
|| !areNodesEqualForInlining(lastTrue, lastFalse)) {#908,17.61542296409607
"RegExp",#1332,17.614605617523193
static final DiagnosticType INVALID_REGULAR_EXPRESSION_FLAGS =#48,17.61375667935326
callTarget = bind.target;#241,17.60907217172476
&& !NodeUtil.isLValue(n)) {#400,17.59668136778332
if (n.isBlock()) {#1018,17.594479481379192
Node block = n.getLastChild();#173,17.590265934283916
case Token.SHNE:#612,17.58525522549947
Node follow = ControlFlowAnalysis.computeFollowNode(breakTarget);#464,17.58157263304058
return newExpr;#674,17.577817726135255
Node forCondition = NodeUtil.getConditionExpression(n);#193,17.575584867726203
Node newCond = new Node(Token.OR, cond);#325,17.57413528442383
sb.append(s, pos, s.length());#1700,17.567145964678595
boolean isEscaped = false, inCharset = false;#1642,17.562370830112034
= new Predicate<Node>() {#54,17.558485349019367
if (result == node) {#145,17.557531244614545
if (cond.isNot()) {#658,17.555501401424408
reportCodeChange();#672,17.55317803791591
Node elseOp = getBlockExpression(elseBranch).getFirstChild();#768,17.55139607968538
Node nextCond = nextNode.getFirstChild();#315,17.551205180940173
Node newExpr = NodeUtil.newExpr(or);#670,17.549349899291993
return n;#500,17.545802525111608
IR.string("call").srcref(callTarget));#251,17.543551365534466
reportCodeChange();#717,17.54227860768636
isLowerPrecedenceInExpression(innerCond, AND_PRECEDENCE))) {#709,17.542021604684685
condition.detachFromParent();#1273,17.540933833402747
return !input.isFunction();#57,17.540778453533466
Node prefinallyFollows = follow;#520,17.53925657272339
int newOp = (first.isAnd()) ? Token.OR : Token.AND;#1184,17.538515871221367
n.replaceChild(callTarget, newCallTarget);#252,17.533655214309693
Node var = getBlockVar(thenBranch);#815,17.533186575945685
tryMinimizeCondition(NodeUtil.getConditionExpression(node));#120,17.52848454316457
if (STANDARD_OBJECT_CONSTRUCTORS.contains(className)) {#1348,17.526998247419083
private Node tryMinimizeCondition(Node n) {#1125,17.526149162879356
Node var = getBlockVar(elseBranch);#840,17.514977062449734
if (result != null) {#417,17.514447992498223
return NodeUtil.precedence(input.getType()) < precedence;#1073,17.50981517791748
return true;#379,17.50949088009921
private Node tryMinimizeStringArrayLiteral(Node n) {#1534,17.507685156429517
Node maybeExpr = n.getFirstChild();#925,17.507307855706465
private boolean isReturnExpression(Node n) {#998,17.504565459031326
Node thenExpr = name1.removeChildren();#824,17.50257175847104
private boolean consumesDanglingElse(Node n) {#1043,17.502461433410645
break;#425,17.494385878245037
reportCodeChange();#1501,17.493570137023926
Node innerCond = innerIf.getFirstChild();#703,17.493315489395805
private void tryJoinForCondition(Node n) {#168,17.49292146242582
cond,#713,17.490023692448933
&& !parent.getParent().isLabel()) {#280,17.487920309367933
case Token.RETURN:#378,17.479435920715332
Node replacement = new Node(Token.AND);#197,17.479184913635255
if (n.isBlock()) {#983,17.477131525675457
int saving = numElements * 2 - STRING_SPLIT_OVERHEAD;#1541,17.472903624824855
regexLiteral = IR.regexp(pattern);#1486,17.464424678257533
boolean elseBranchIsVar = isVarBlock(elseBranch);#809,17.457060864097194
IR.string("").srcref(callTarget),#222,17.456811946371328
return NodeUtil.precedence(n.getType()) > precedence;#1092,17.454848244076683
reportCodeChange();#622,17.45478892326355
"JSC_INVALID_REGULAR_EXPRESSION_FLAGS",#50,17.45314576075627
Node innerThenBranch = innerCond.getNext();#704,17.451874415079754
Node elseBranch = thenBranch.getNext();#309,17.45047426223755
Node arg0 = constructorNameNode.getNext();#1390,17.449788275219145
return n == null#551,17.447225213050842
private Node tryMinimizeArrayLiteral(Node n) {#1519,17.446483254432678
Node newExpr = NodeUtil.newExpr(and);#690,17.44448230577552
return node;#121,17.44181112809615
falseNode = tryMinimizeCondition(falseNode);#1255,17.43739168267501
n.removeChildren();#1396,17.43724542505601
return node;#128,17.435611551458184
static final Predicate<Node> DONT_TRAVERSE_FUNCTIONS_PREDICATE#53,17.434030570983886
&& isReturnBlock(thenBranch)#313,17.433585348583403
n.replaceChild(forCondition, replacement);#198,17.432344913482666
private boolean statementMustExitParent(Node n) {#375,17.4319764650785
Node thenExpr = thenAssign.getLastChild().detachFromParent();#849,17.4306311240563
return n;#543,17.425609588623047
replacement.addChildToBack(forCondition);#199,17.425443267822267
n.detachChildren();#710,17.424757194519042
newCond.addChildToBack(nextCond);#327,17.422789159028426
return tryMinimizeNot(node);#104,17.418508291244507
if (nVal != TernaryValue.UNKNOWN) {#1297,17.41843925822865
child.detachChildren();#336,17.415647983551025
return tryMinimizeIf(node);#108,17.414255261421204
default:#388,17.408769011497498
trueNode = tryMinimizeCondition(trueNode);#1254,17.405415133426065
if (NodeUtil.isLiteralValue(cond, true)) {#641,17.398073060171946
return n;#260,17.39807210649763
private boolean isPropertyAssignmentInExpression(Node n) {#1097,17.3976731300354
reportCodeChange();#1187,17.395808590783012
if (isASTNormalized()) {#1345,17.395413796106975
Node maybeName1 = thenAssign.getFirstChild();#843,17.392187319303815
Node pattern = constructor.getNext();  // e.g.  ^foobar$#1454,17.391303684400476
String template = Joiner.on(delimiter).join(strings);#1556,17.38587201725353
child.detachChildren();#324,17.38586213853624
n = n.getLastChild();#1056,17.384698337978786
thenExpr = getBlockReturnExpression(thenBranch);#348,17.380034886873684
while (true) {#904,17.37438784705268
case Token.RETURN: {#79,17.374306898850662
